cluster_id,spine_variant_id,edge_id,envelope_kind,local_x,local_y
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_HIGH_00,RECOVERY,8,6
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_HIGH_01,CENTERLINE,8,6
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_HIGH_01,CENTERLINE,14,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_HIGH_01,CLEARANCE,8,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_HIGH_01,FLOOR,8,0
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_HIGH_01,LANDING,14,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_HIGH_01,RECOVERY,14,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_00,CENTERLINE,0,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_00,CENTERLINE,4,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_00,CLEARANCE,0,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_00,FLOOR,0,0
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_00,LANDING,4,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_00,RECOVERY,4,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_01,CENTERLINE,4,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_01,CENTERLINE,14,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_01,CLEARANCE,4,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_01,FLOOR,4,0
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_01,LANDING,14,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_01,RECOVERY,14,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_02,CENTERLINE,14,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_02,CENTERLINE,30,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_02,CLEARANCE,14,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_02,FLOOR,14,0
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_02,LANDING,30,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_02,RECOVERY,30,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_03,CENTERLINE,30,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_03,CENTERLINE,34,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_03,CLEARANCE,30,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_03,FLOOR,30,0
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_03,LANDING,34,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_PATH_03,RECOVERY,34,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_RECOVER,CENTERLINE,8,6
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_RECOVER,CENTERLINE,30,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_RECOVER,CLEARANCE,8,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_RECOVER,FLOOR,8,0
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_RECOVER,LANDING,30,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_ALT,EDGE_DOUGH_BOUNCE_CUP_ALT_RECOVER,RECOVERY,30,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_00,CENTERLINE,0,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_00,CENTERLINE,4,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_00,CLEARANCE,0,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_00,FLOOR,0,0
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_00,LANDING,4,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_00,RECOVERY,4,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_01,CENTERLINE,4,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_01,CENTERLINE,14,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_01,CLEARANCE,4,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_01,FLOOR,4,0
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_01,LANDING,14,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_01,RECOVERY,14,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_02,CENTERLINE,14,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_02,CENTERLINE,30,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_02,CLEARANCE,14,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_02,FLOOR,14,0
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_02,LANDING,30,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_02,RECOVERY,30,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_03,CENTERLINE,30,1
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_03,CENTERLINE,34,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_03,CLEARANCE,30,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_03,FLOOR,30,0
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_03,LANDING,34,7
TC_DOUGH_BOUNCE_CUP,SPINE_DOUGH_BOUNCE_CUP_BASE,EDGE_DOUGH_BOUNCE_CUP_BASE_PATH_03,RECOVERY,34,7
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_HIGH_00,CENTERLINE,4,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_HIGH_00,CENTERLINE,8,6
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_HIGH_00,CLEARANCE,4,7
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_HIGH_00,FLOOR,4,0
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_HIGH_00,LANDING,8,6
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_HIGH_00,RECOVERY,8,6
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_HIGH_01,CENTERLINE,8,6
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_HIGH_01,CENTERLINE,14,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_HIGH_01,CLEARANCE,8,7
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_HIGH_01,FLOOR,8,0
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_HIGH_01,LANDING,14,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_HIGH_01,RECOVERY,14,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_00,CENTERLINE,0,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_00,CENTERLINE,4,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_00,CLEARANCE,0,7
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_00,FLOOR,0,0
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_00,LANDING,4,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_00,RECOVERY,4,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_01,CENTERLINE,4,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_01,CENTERLINE,14,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_01,CLEARANCE,4,7
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_01,FLOOR,4,0
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_01,LANDING,14,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_01,RECOVERY,14,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_02,CENTERLINE,14,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_02,CENTERLINE,18,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_02,CLEARANCE,14,7
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_02,FLOOR,14,0
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_02,LANDING,18,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_02,RECOVERY,18,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_03,CENTERLINE,18,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_03,CENTERLINE,23,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_03,CLEARANCE,18,7
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_03,FLOOR,18,0
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_03,LANDING,23,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_PATH_03,RECOVERY,23,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_RECOVER,CENTERLINE,8,6
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_RECOVER,CENTERLINE,18,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_RECOVER,CLEARANCE,8,7
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_RECOVER,FLOOR,8,0
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_RECOVER,LANDING,18,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_ALT,EDGE_DOUGH_QUIET_SHELF_ALT_RECOVER,RECOVERY,18,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_00,CENTERLINE,0,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_00,CENTERLINE,4,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_00,CLEARANCE,0,7
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_00,FLOOR,0,0
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_00,LANDING,4,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_00,RECOVERY,4,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_01,CENTERLINE,4,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_01,CENTERLINE,14,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_01,CLEARANCE,4,7
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_01,FLOOR,4,0
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_01,LANDING,14,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_01,RECOVERY,14,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_02,CENTERLINE,14,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_02,CENTERLINE,18,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_02,CLEARANCE,14,7
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_02,FLOOR,14,0
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_02,LANDING,18,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_02,RECOVERY,18,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_03,CENTERLINE,18,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_03,CENTERLINE,23,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_03,CLEARANCE,18,7
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_03,FLOOR,18,0
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_03,LANDING,23,1
TC_DOUGH_QUIET_SHELF,SPINE_DOUGH_QUIET_SHELF_BASE,EDGE_DOUGH_QUIET_SHELF_BASE_PATH_03,RECOVERY,23,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_HIGH_00,CENTERLINE,4,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_HIGH_00,CENTERLINE,8,6
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_HIGH_00,CLEARANCE,4,7
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_HIGH_00,FLOOR,4,0
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_HIGH_00,LANDING,8,6
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_HIGH_00,RECOVERY,8,6
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_HIGH_01,CENTERLINE,8,6
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_HIGH_01,CENTERLINE,14,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_HIGH_01,CLEARANCE,8,7
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_HIGH_01,FLOOR,8,0
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_HIGH_01,LANDING,14,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_HIGH_01,RECOVERY,14,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_00,CENTERLINE,1,7
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_00,CENTERLINE,4,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_00,CLEARANCE,1,7
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_00,FLOOR,1,0
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_00,LANDING,4,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_00,RECOVERY,4,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_01,CENTERLINE,4,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_01,CENTERLINE,14,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_01,CLEARANCE,4,7
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_01,FLOOR,4,0
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_01,LANDING,14,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_01,RECOVERY,14,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_02,CENTERLINE,14,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_02,CENTERLINE,26,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_02,CLEARANCE,14,7
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_02,FLOOR,14,0
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_02,LANDING,26,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_02,RECOVERY,26,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_03,CENTERLINE,26,1
TC_DOUGH_SOFT_POCKET,SPINE_DOUGH_SOFT_POCKET_ALT,EDGE_DOUGH_SOFT_POCKET_ALT_PATH_03,CENTERLINE,42,1
